,0,1,2
7491,/m/08mbj5d,/m/0412hc0,/common/annotation_category/annotations./common/webpage/topic
7492,/m/08mbj5d,/m/051404,/common/annotation_category/annotations./common/webpage/topic
7493,/m/08mbj5d,/m/03mf218,/common/annotation_category/annotations./common/webpage/topic
7494,/m/08mbj5d,/m/0f4034,/common/annotation_category/annotations./common/webpage/topic
7495,/m/08mbj5d,/m/09txp9,/common/annotation_category/annotations./common/webpage/topic
7496,/m/08mbj5d,/m/04fh4d2,/common/annotation_category/annotations./common/webpage/topic
7497,/m/08mbj5d,/m/027hyk1,/common/annotation_category/annotations./common/webpage/topic
7498,/m/08mbj5d,/m/01msgsy,/common/annotation_category/annotations./common/webpage/topic
7499,/m/08mbj5d,/m/091qvq,/common/annotation_category/annotations./common/webpage/topic
7500,/m/08mbj5d,/m/02qgqxw,/common/annotation_category/annotations./common/webpage/topic
7501,/m/08mbj5d,/m/047mp_p,/common/annotation_category/annotations./common/webpage/topic
7502,/m/08mbj5d,/m/08t_q4,/common/annotation_category/annotations./common/webpage/topic
7503,/m/08mbj5d,/m/07gskj,/common/annotation_category/annotations./common/webpage/topic
7504,/m/08mbj5d,/m/087bbl,/common/annotation_category/annotations./common/webpage/topic
7505,/m/08mbj5d,/m/0g9j4j,/common/annotation_category/annotations./common/webpage/topic
7506,/m/08mbj5d,/m/07grly,/common/annotation_category/annotations./common/webpage/topic
7507,/m/08mbj5d,/m/024jc1,/common/annotation_category/annotations./common/webpage/topic
7508,/m/08mbj5d,/m/03hjb2,/common/annotation_category/annotations./common/webpage/topic
7509,/m/08mbj5d,/m/05q8wrt,/common/annotation_category/annotations./common/webpage/topic
7510,/m/08mbj5d,/m/0gg4kp,/common/annotation_category/annotations./common/webpage/topic
7511,/m/08mbj5d,/m/01zks0,/common/annotation_category/annotations./common/webpage/topic
7512,/m/08mbj5d,/m/0ghlhx,/common/annotation_category/annotations./common/webpage/topic
7513,/m/08mbj5d,/m/03d4q7c,/common/annotation_category/annotations./common/webpage/topic
7514,/m/08mbj5d,/m/0cc91q9,/common/annotation_category/annotations./common/webpage/topic
7515,/m/08mbj5d,/m/02r04l6,/common/annotation_category/annotations./common/webpage/topic
7516,/m/08mbj5d,/m/04mfbn,/common/annotation_category/annotations./common/webpage/topic
7517,/m/08mbj5d,/m/06rq7p,/common/annotation_category/annotations./common/webpage/topic
7518,/m/08mbj5d,/m/0c6cq6,/common/annotation_category/annotations./common/webpage/topic
7519,/m/08mbj5d,/m/0281zl4,/common/annotation_category/annotations./common/webpage/topic
7520,/m/08mbj5d,/m/0g3k48,/common/annotation_category/annotations./common/webpage/topic
7521,/m/08mbj5d,/m/03fxfy,/common/annotation_category/annotations./common/webpage/topic
7522,/m/08mbj5d,/m/0dvy91,/common/annotation_category/annotations./common/webpage/topic
7523,/m/08mbj5d,/m/02wwpxr,/common/annotation_category/annotations./common/webpage/topic
7524,/m/08mbj5d,/m/03cx6hn,/common/annotation_category/annotations./common/webpage/topic
7525,/m/08mbj5d,/m/0typj,/common/annotation_category/annotations./common/webpage/topic
7526,/m/08mbj5d,/m/097_rp,/common/annotation_category/annotations./common/webpage/topic
7527,/m/08mbj5d,/m/02rmvdl,/common/annotation_category/annotations./common/webpage/topic
7528,/m/08mbj5d,/m/0228rf,/common/annotation_category/annotations./common/webpage/topic
7529,/m/08mbj5d,/m/0412h2m,/common/annotation_category/annotations./common/webpage/topic
7530,/m/08mbj5d,/m/0xsnh,/common/annotation_category/annotations./common/webpage/topic
7531,/m/08mbj5d,/m/01sr0g,/common/annotation_category/annotations./common/webpage/topic
7532,/m/08mbj5d,/m/02rr66v,/common/annotation_category/annotations./common/webpage/topic
7533,/m/08mbj5d,/m/01lg_1x,/common/annotation_category/annotations./common/webpage/topic
7534,/m/08mbj5d,/m/02wz4mn,/common/annotation_category/annotations./common/webpage/topic
7535,/m/08mbj5d,/m/07_rdq,/common/annotation_category/annotations./common/webpage/topic
7536,/m/08mbj5d,/m/06z18r,/common/annotation_category/annotations./common/webpage/topic
7537,/m/08mbj5d,/m/027v3qr,/common/annotation_category/annotations./common/webpage/topic
7538,/m/08mbj5d,/m/05c56f,/common/annotation_category/annotations./common/webpage/topic
7539,/m/08mbj5d,/m/0bqyc0,/common/annotation_category/annotations./common/webpage/topic
7540,/m/08mbj5d,/m/04g0d_7,/common/annotation_category/annotations./common/webpage/topic
7541,/m/08mbj5d,/m/01v75dg,/common/annotation_category/annotations./common/webpage/topic
7542,/m/08mbj5d,/m/08thmn,/common/annotation_category/annotations./common/webpage/topic
7543,/m/08mbj5d,/m/03j3p9l,/common/annotation_category/annotations./common/webpage/topic
7544,/m/08mbj5d,/m/0287ptv,/common/annotation_category/annotations./common/webpage/topic
7545,/m/08mbj5d,/m/07k56tl,/common/annotation_category/annotations./common/webpage/topic
7546,/m/08mbj5d,/m/01_rrz,/common/annotation_category/annotations./common/webpage/topic
7547,/m/08mbj5d,/m/07rqls,/common/annotation_category/annotations./common/webpage/topic
7548,/m/08mbj5d,/m/0hs6h,/common/annotation_category/annotations./common/webpage/topic
7549,/m/08mbj5d,/m/03hzjn_,/common/annotation_category/annotations./common/webpage/topic
7550,/m/08mbj5d,/m/0f12dt,/common/annotation_category/annotations./common/webpage/topic
7551,/m/08mbj5d,/m/064pmj6,/common/annotation_category/annotations./common/webpage/topic
7552,/m/08mbj5d,/m/026ln2v,/common/annotation_category/annotations./common/webpage/topic
7553,/m/08mbj5d,/m/0f60l7,/common/annotation_category/annotations./common/webpage/topic
7554,/m/08mbj5d,/m/03d9575,/common/annotation_category/annotations./common/webpage/topic
7555,/m/08mbj5d,/m/09p6s,/common/annotation_category/annotations./common/webpage/topic
7556,/m/08mbj5d,/m/076y98j,/common/annotation_category/annotations./common/webpage/topic
7557,/m/08mbj5d,/m/0cv6lc,/common/annotation_category/annotations./common/webpage/topic
7558,/m/08mbj5d,/m/011jn2,/common/annotation_category/annotations./common/webpage/topic
7559,/m/08mbj5d,/m/027txk,/common/annotation_category/annotations./common/webpage/topic
7560,/m/08mbj5d,/m/0gw1x,/common/annotation_category/annotations./common/webpage/topic
7561,/m/08mbj5d,/m/03j2xpq,/common/annotation_category/annotations./common/webpage/topic
7562,/m/08mbj5d,/m/04ghtm5,/common/annotation_category/annotations./common/webpage/topic
7563,/m/08mbj5d,/m/09th0t,/common/annotation_category/annotations./common/webpage/topic
7564,/m/08mbj5d,/m/0c805k,/common/annotation_category/annotations./common/webpage/topic
7565,/m/08mbj5d,/m/05bzzft,/common/annotation_category/annotations./common/webpage/topic
7566,/m/08mbj5d,/m/01r25qv,/common/annotation_category/annotations./common/webpage/topic
7567,/m/08mbj5d,/m/01rpk9h,/common/annotation_category/annotations./common/webpage/topic
7568,/m/08mbj5d,/m/03m53bm,/common/annotation_category/annotations./common/webpage/topic
7569,/m/08mbj5d,/m/02vlsz0,/common/annotation_category/annotations./common/webpage/topic
7570,/m/08mbj5d,/m/02gps2,/common/annotation_category/annotations./common/webpage/topic
7571,/m/08mbj5d,/m/026s19l,/common/annotation_category/annotations./common/webpage/topic
7572,/m/08mbj5d,/m/03w4q_,/common/annotation_category/annotations./common/webpage/topic
7573,/m/08mbj5d,/m/08w_s8,/common/annotation_category/annotations./common/webpage/topic
7574,/m/08mbj5d,/m/03h7d5,/common/annotation_category/annotations./common/webpage/topic
7576,/m/09lxtg,/m/0c3vbq,/location/location/contains
7577,/m/09lxtg,/m/04z94h,/location/country/administrative_divisions
7578,/m/09lxtg,/m/04z94h,/location/location/contains
7579,/m/09lxtg,/m/0c3vbq,/location/country/administrative_divisions
7605,/m/0d6yv,/m/03w9r5z,/location/location/people_born_here
7606,/m/0d9jr,/m/04l_33,/location/location/people_born_here
7607,/m/0d9jr,/m/02rkh3z,/location/location/people_born_here
7627,/m/0kcdl,/m/0jt02y4,/tv/tv_network/programs./tv/tv_network_duration/program
7628,/m/0kcdl,/m/040lmh,/tv/tv_network/programs./tv/tv_network_duration/program
7629,/m/0l2rj,/m/0d6_hm,/location/location/contains
7632,/m/0nj07,/m/07wbft,/location/location/contains
7635,/m/0tr3p,/m/0155z8,/location/location/people_born_here
7636,/m/0127xk,/m/0h664jz,/symbols/name_source/namesakes
7637,/m/019fbp,/m/024tz_,/travel/travel_destination/tourist_attractions
7640,/m/01y8zd,/m/0bnylv,/education/educational_institution/students_graduates./education/education/student
7644,/m/02fgmn,/m/07s418,/tv/tv_genre/programs
7645,/m/02ln1,/m/0b16h0,/influence/influence_node/influenced
7646,/m/02ln1,/m/062k8_,/base/argumentmaps/innovator/original_ideas
7647,/m/02rsl1,/m/03qcndn,/baseball/baseball_position/players
7648,/m/02rsl1,/m/0f4p4w,/baseball/baseball_position/players
7649,/m/02rsl1,/m/04vx41,/baseball/baseball_position/players
7650,/m/02s529,/m/01dc46,/film/actor/film./film/performance/film
7654,/m/03__y,/m/053wv0t,/location/location/contains
7660,/m/03kts,/m/03jg2wb,/music/artist/album
7661,/m/03v09,/m/02dsvd,/language/language_family/languages
7662,/m/03v09,/m/0xrg,/language/language_family/languages
7694,/m/09j2d,/m/03wc0lj,/business/industry/companies
7700,/m/0bx8pn,/m/0d5lfg,/education/educational_institution/students_graduates./education/education/student
7701,/m/0bx8pn,/m/0gn8gz,/education/educational_institution/students_graduates./education/education/student
7702,/m/0bx8pn,/m/03pp8_,/education/educational_institution/students_graduates./education/education/student
7703,/m/0bx8pn,/m/0263y0,/education/educational_institution/students_graduates./education/education/student
7704,/m/0bx8pn,/m/0404_gy,/education/educational_institution/students_graduates./education/education/student
7705,/m/0bx8pn,/m/0crbvq6,/education/educational_institution/students_graduates./education/education/student
7708,/m/0f3ys2,/m/0cvnjx,/location/location/people_born_here
7710,/m/016_v3,/m/0bqj84,/music/genre/albums
7711,/m/016_v3,/m/08dfv4,/music/genre/artists
7712,/m/016_v3,/m/01lldkg,/music/genre/albums
7713,/m/016_v3,/m/03g6msd,/music/genre/albums
7714,/m/01d1yr,/m/01d1_s,/film/actor/film./film/performance/film
7719,/m/01ppq,/m/0j26nb0,/location/location/people_born_here
7720,/m/01ppq,/m/0xrg,/location/country/languages_spoken
7721,/m/01ppq,/m/07tqhr,/location/location/people_born_here
7722,/m/01ppq,/m/03c0j1w,/location/location/contains
7723,/m/01twdk,/m/02rs1k0,/tv/tv_actor/starring_roles./tv/regular_tv_appearance/series
7738,/m/01z9z1,/m/076wd87,/location/location/people_born_here
7739,/m/01zhp,/m/0cd3jr,/film/film_genre/films_in_this_genre
7747,/m/02hnl,/m/0181_r,/music/performance_role/regular_performances./music/group_membership/group
7748,/m/02hnl,/m/076y98j,/music/performance_role/regular_performances./music/group_membership/group
7749,/m/02hnl,/m/0cz1md,/music/performance_role/regular_performances./music/group_membership/group
7750,/m/02hnl,/m/02h18k,/music/performance_role/regular_performances./music/group_membership/group
7751,/m/02hnl,/m/03f6jpj,/music/instrument/instrumentalists
7752,/m/02hnl,/m/03j2cxz,/music/performance_role/regular_performances./music/group_membership/group
7753,/m/02hnl,/m/02pyg6,/music/performance_role/regular_performances./music/group_membership/member
7754,/m/02hnl,/m/0ct1b0,/music/instrument/instrumentalists
7755,/m/02hnl,/m/07_h71,/music/performance_role/regular_performances./music/group_membership/member
7756,/m/02hnl,/m/02pyg6,/music/instrument/instrumentalists
7757,/m/02hnl,/m/01pwkd3,/music/performance_role/regular_performances./music/group_membership/group
7758,/m/02hnl,/m/04z_5tb,/music/performance_role/regular_performances./music/group_membership/member
7759,/m/02hnl,/m/01hx3gc,/music/performance_role/regular_performances./music/group_membership/group
7760,/m/02hnl,/m/03f6jpj,/music/performance_role/regular_performances./music/group_membership/member
7761,/m/02hnl,/m/04z_5tb,/music/instrument/instrumentalists
7762,/m/02hnl,/m/07_h71,/music/instrument/instrumentalists
7763,/m/02hnl,/m/0ct1b0,/music/performance_role/regular_performances./music/group_membership/member
7764,/m/02hnl,/m/01r25qv,/music/performance_role/regular_performances./music/group_membership/group
7765,/m/02hnl,/m/0gmf7sz,/music/performance_role/regular_performances./music/group_membership/member
7766,/m/02hnl,/m/05_hh8,/music/performance_role/regular_performances./music/group_membership/group
7779,/m/03q4nz,/m/0822j,/film/film_genre/films_in_this_genre
7780,/m/03q4nz,/m/0crxlch,/film/film_genre/films_in_this_genre
7781,/m/03q4nz,/m/0fp_cq,/film/film_genre/films_in_this_genre
7782,/m/03q4nz,/m/0kv55t,/film/film_genre/films_in_this_genre
7783,/m/03q4nz,/m/07l4y80,/film/film_genre/films_in_this_genre
7784,/m/03q4nz,/m/0tkf74t,/tv/tv_genre/programs
7785,/m/03q4nz,/m/04lhwcn,/film/film_genre/films_in_this_genre
7786,/m/03q4nz,/m/02qyync,/film/film_genre/films_in_this_genre
7787,/m/03q4nz,/m/02rstmj,/film/film_genre/films_in_this_genre
7788,/m/03q4nz,/m/04j0pd7,/film/film_genre/films_in_this_genre
7789,/m/03rk0,/m/04lhwcn,/media_common/netflix_genre/titles
7790,/m/03rk0,/m/0f28vd,/location/location/contains
7791,/m/03rk0,/m/0c__9c,/location/location/contains
7792,/m/03rk0,/m/024yg6,/organization/organization_scope/organizations_with_this_scope
7793,/m/03rk0,/m/02qyync,/media_common/netflix_genre/titles
7794,/m/03rk0,/m/03c7v_4,/location/location/people_born_here
7795,/m/03rk0,/m/04j0pd7,/media_common/netflix_genre/titles
7796,/m/03rk0,/m/05f85pb,/location/location/contains
7797,/m/03rk0,/m/0b0yjc,/location/location/contains
7798,/m/03rk0,/m/020tg6,/location/location/contains
7799,/m/03rk0,/m/0f77dh,/location/location/contains
7800,/m/03rk0,/m/0cn193,/location/location/contains
7801,/m/03rk0,/m/0gtclt,/location/location/contains
7802,/m/03rk0,/m/0fr8nr,/location/location/contains
7803,/m/03rk0,/m/051wzcl,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medalist
7804,/m/03rk0,/m/05pdzj,/location/location/contains
7805,/m/03rk0,/m/0gttv53,/location/location/people_born_here
7806,/m/03rk0,/m/0dbs_r,/location/location/contains
7807,/m/03rk0,/m/03fxfy,/location/location/contains
7808,/m/03rk0,/m/02x4n35,/location/location/contains
7809,/m/03rk0,/m/0b20wp,/location/location/contains
7810,/m/03rk0,/m/051wzcl,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/athlete
7811,/m/03rk0,/m/02794yr,/location/location/contains
7812,/m/03rk0,/m/03mdt3,/location/location/contains
7813,/m/03rk0,/m/03cp7md,/location/location/contains
7814,/m/03rk0,/m/04y69j,/location/location/contains
7815,/m/03rk0,/m/0dsf213,/location/location/people_born_here
7816,/m/03rk0,/m/044_4p,/government/governmental_jurisdiction/agencies
7817,/m/03rk0,/m/04n0fx9,/location/location/people_born_here
7818,/m/03rk0,/m/06qh2n,/media_common/netflix_genre/titles
7819,/m/03rk0,/m/02w8hs_,/location/location/people_born_here
7820,/m/03rk0,/m/08y9ns,/location/location/people_born_here
7821,/m/03rk0,/m/0f5qlj,/location/location/contains
7822,/m/03rk0,/m/0ch26m4,/location/location/contains
7823,/m/03rk0,/m/0bhk4m,/location/location/contains
7824,/m/03rk0,/m/0f0d2q,/location/location/contains
7825,/m/03rk0,/m/02pvzc_,/location/location/contains
7834,/m/05f3q,/m/01g9mw,/award/award_category/winners./award/award_honor/award_winner
7838,/m/064f29,/m/02774zt,/cvg/cvg_publisher/games_published
7839,/m/064f29,/m/02774zt,/cvg/cvg_developer/games_developed
7846,/m/07bs0,/m/0c4hpg,/sports/sport/pro_athletes./sports/pro_sports_played/athlete
7847,/m/07bs0,/m/0c3_y14,/sports/sport/pro_athletes./sports/pro_sports_played/athlete
7848,/m/07bs0,/m/07d8rt,/sports/sport/pro_athletes./sports/pro_sports_played/athlete
7849,/m/07bs0,/m/026g6pr,/sports/sport/pro_athletes./sports/pro_sports_played/athlete
7850,/m/07bs0,/m/05r74l,/sports/sport/pro_athletes./sports/pro_sports_played/athlete
7851,/m/07bs0,/m/07d8rt,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/athlete
7852,/m/07bs0,/m/027n92l,/sports/sport/pro_athletes./sports/pro_sports_played/athlete
7853,/m/081t6,/m/023v2,/government/political_appointer/appointees./government/government_position_held/office_holder
7886,/m/0f2nf,/m/03wdsf0,/location/location/people_born_here
7887,/m/0f2nf,/m/01p3c3_,/location/location/people_born_here
7888,/m/0f2nf,/m/02px2rc,/location/location/people_born_here
7895,/m/0kn68,/m/02pzgk3,/location/location/contains
7896,/m/0mpdw,/m/07zrr2,/location/location/people_born_here
7899,/m/0pzpz,/m/0cc8_w2,/location/location/people_born_here
7900,/m/0pzpz,/m/02r5nnw,/location/location/people_born_here
7901,/m/011z3g,/m/03g6msd,/award/award_winner/awards_won./award/award_honor/award_winner
7902,/m/015w9s,/m/07shxhw,/media_common/netflix_genre/titles
7903,/m/015w9s,/m/07shxhw,/film/film_genre/films_in_this_genre
7904,/m/016sqs,/m/06gz0y,/award/award_winner/awards_won./award/award_honor/award_winner
7905,/m/016sqs,/m/06gz0y,/award/award_nominee/award_nominations./award/award_nomination/award_nominee
7906,/m/01dpdh,/m/01hb9p,/award/award_category/winners./award/award_honor/award_winner
7907,/m/01dpdh,/m/01hb9p,/award/award_category/nominees./award/award_nomination/award_nominee
7908,/m/01jlsn,/m/055bft,/education/school_category/schools_of_this_kind
7933,/m/02x1z2s,/m/01dc46,/award/award_category/nominees./award/award_nomination/nominated_for
7934,/m/0319l,/m/01x0hr_,/music/performance_role/track_performances./music/track_contribution/contributor
7935,/m/0319l,/m/08s_r2,/music/instrument/instrumentalists
7936,/m/031rx9,/m/0f_kz3,/film/production_company/films
7937,/m/031rx9,/m/026pdy,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film
7938,/m/03gdf1,/m/03nr3qq,/education/educational_institution/students_graduates./education/education/student
7958,/m/04bfg,/m/05p0s9s,/education/educational_institution/students_graduates./education/education/student
7959,/m/04bfg,/m/0b6gbfs,/education/educational_institution/students_graduates./education/education/student
7960,/m/04bfg,/m/032p4g,/education/educational_institution/students_graduates./education/education/student
7961,/m/04fznlb,/m/046yw7,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician
7967,/m/05tcx0,/m/0cz1md,/music/genre/artists
7979,/m/06w2sn5,/m/06w6tv2,/award/award_nominee/award_nominations./award/award_nomination/award
8004,/m/07y0n,/m/026nw3t,/business/employer/employees./business/employment_tenure/person
8012,/m/0cj8x,/m/07bm3n,/people/person/education./education/education/institution
8023,/m/0hfp,/m/0ff6s5,/language/language_family/languages
8024,/m/0py8j,/m/0805dtv,/time/event/includes_event
8025,/m/0py8j,/m/02xc04,/time/event/includes_event
8026,/m/0py8j,/m/03cqjrk,/time/event/includes_event
8027,/m/0qb0j,/m/0563mx,/location/location/contains
8044,/m/01c57n,/m/02076d,/education/educational_institution/students_graduates./education/education/student
8045,/m/01d4cb,/m/0c3p5b,/film/music_contributor/film
8077,/m/024tcq,/m/01rcm2,/government/legislative_session/members./government/government_position_held/office_holder
8078,/m/02ctzb,/m/02q87p8,/people/ethnicity/people
8079,/m/02ctzb,/m/02f7n7,/people/ethnicity/people
8080,/m/02ctzb,/m/09kk9wr,/fictional_universe/ethnicity_in_fiction/characters_of_this_ethnicity
8081,/m/02ctzb,/m/0fl7l,/people/ethnicity/people
8082,/m/02lq5w,/m/0fs086,/olympics/olympic_medal/medal_winners./olympics/olympic_medal_honor/medalist
8083,/m/02lq5w,/m/02rnwgr,/olympics/olympic_medal/medal_winners./olympics/olympic_medal_honor/medalist
8084,/m/02lq5w,/m/09pqr,/olympics/olympic_medal/medal_winners./olympics/olympic_medal_honor/medalist
8085,/m/02lq5w,/m/0fr3dh,/olympics/olympic_medal/medal_winners./olympics/olympic_medal_honor/medalist
8086,/m/02n5d,/m/03cg6j2,/time/event/includes_event
8108,/m/06nvzg,/m/05sz2tb,/organization/membership_organization/members./organization/organization_membership/member
8109,/m/06z6r,/m/03d0skq,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/athlete
8110,/m/06z6r,/m/0k8qwv9,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/athlete
8122,/m/07z1m,/m/027hyk1,/government/governmental_jurisdiction/governing_officials./government/government_position_held/office_holder
8123,/m/07z1m,/m/02x402c,/location/location/people_born_here
8124,/m/07z1m,/m/06_f1jv,/location/location/contains
8125,/m/07z1m,/m/08wxtd,/location/location/contains
8126,/m/07z1m,/m/02qswwj,/location/location/people_born_here
8127,/m/07z1m,/m/03d4tx9,/location/location/people_born_here
8128,/m/07z1m,/m/0cwlyd,/government/governmental_jurisdiction/governing_officials./government/government_position_held/office_holder
8133,/m/0c1fs,/m/035pjq,/book/author/works_written
8137,/m/0cmpn,/m/0llf9,/government/political_appointer/appointees./government/government_position_held/office_holder
8153,/m/0pc7r,/m/07kjl8z,/location/location/people_born_here
8154,/m/0q8sw,/m/03cncnz,/location/location/contains
8175,/m/01hr11,/m/02_3m58,/education/educational_institution/students_graduates./education/education/student
8176,/m/01jq34,/m/05pbckd,/education/educational_institution/students_graduates./education/education/student
8177,/m/01jq34,/m/02wcn6t,/business/employer/employees./business/employment_tenure/person
8178,/m/01jq34,/m/08q53s,/education/educational_institution/students_graduates./education/education/student
8179,/m/01xndd,/m/02rs1k0,/tv/tv_actor/starring_roles./tv/regular_tv_appearance/series
8180,/m/02bcc0,/m/0q8lc,/people/family/members
8181,/m/02bcc0,/m/0blpbg,/people/family/members
8182,/m/02bcc0,/m/0ch5cjj,/people/family/members
8183,/m/02bcc0,/m/0q8lc,/royalty/royal_line/monarchs_from_this_line
8184,/m/02bcc0,/m/015wkb,/people/family/members
8185,/m/02dwpf,/m/027vknk,/baseball/baseball_position/players
8193,/m/02r_5vd,/m/04mxqdv,/people/profession/people_with_this_profession
8205,/m/03qdm,/m/05p73sl,/education/educational_institution/students_graduates./education/education/student
8206,/m/03rlps,/m/01wdnks,/music/genre/artists
8211,/m/04q_g,/m/05h57gz,/location/location/contains
8212,/m/04q_g,/m/0gm72y,/location/location/contains
8214,/m/06lk0_,/m/0cn_7sr,/award/award_nominee/award_nominations./award/award_nomination/nominated_for
8217,/m/082gq,/m/026_6ms,/film/film_genre/films_in_this_genre
8218,/m/082gq,/m/0gzs2r,/film/film_genre/films_in_this_genre
8219,/m/082gq,/m/054_8k,/film/film_genre/films_in_this_genre
8220,/m/082gq,/m/03c6q4,/film/film_genre/films_in_this_genre
8221,/m/082gq,/m/0b6w50,/film/film_genre/films_in_this_genre
8222,/m/082gq,/m/043gyn,/film/film_genre/films_in_this_genre
8223,/m/082gq,/m/064lg7h,/tv/tv_genre/programs
8224,/m/082gq,/m/01d1_s,/film/film_genre/films_in_this_genre
8225,/m/082gq,/m/08w1zz,/film/film_genre/films_in_this_genre
8226,/m/082gq,/m/064lg7h,/film/film_genre/films_in_this_genre
8240,/m/0b28g,/m/02hvdp,/location/location/containedby
8241,/m/0bkj86,/m/0264sd1,/education/educational_degree/people_with_this_degree./education/education/student
8242,/m/0bkj86,/m/0g2sgt,/education/educational_degree/people_with_this_degree./education/education/student
8243,/m/0bkj86,/m/0144_b,/education/educational_degree/people_with_this_degree./education/education/student
8244,/m/0bkj86,/m/0cw1hj,/education/educational_degree/people_with_this_degree./education/education/student
8245,/m/0bkj86,/m/02076d,/education/educational_degree/people_with_this_degree./education/education/student
8246,/m/0bkj86,/m/05xc_19,/education/educational_degree/people_with_this_degree./education/education/student
8247,/m/0bs0bh,/m/03cg8gx,/award/award_category/winners./award/award_honor/award_winner
8248,/m/0bs0bh,/m/03cg8gx,/award/award_category/nominees./award/award_nomination/award_nominee
8257,/m/0fs44,/m/027n95b,/location/location/people_born_here
8270,/m/0ljl8,/m/0b3s8y,/biology/breed_registry/recognized_breeds./biology/breed_registration/breed
8271,/m/0m0nq,/m/06mdcv,/film/actor/film./film/performance/film
8272,/m/0m0nq,/m/04v18k,/people/person/parents
8283,/m/017xm3,/m/043nj5j,/music/artist/album
8284,/m/01b66d,/m/0796ppm,/tv/tv_program/episodes
8285,/m/01d3n8,/m/081dp,/medicine/medical_specialty/diseases_treated
8286,/m/01f08r,/m/0dltwy,/location/location/contains
8287,/m/01hcvm,/m/01wn3_n,/music/genre/artists
8288,/m/01hcvm,/m/0qc4vqf,/music/genre/artists
8289,/m/01hcvm,/m/01hffzd,/music/genre/albums
8290,/m/01jvxb,/m/02wcn6t,/education/educational_institution/students_graduates./education/education/student
8292,/m/01wb7,/m/0s8vsdd,/architecture/building_function/buildings
8293,/m/029fbr,/m/01l1pwt,/music/genre/albums
8294,/m/029fbr,/m/01vnb9t,/music/genre/artists
8295,/m/029fbr,/m/04jl_5m,/music/genre/artists
8305,/m/02z7f3,/m/0frn576,/music/genre/albums
8306,/m/02z7f3,/m/0181_r,/music/genre/artists
8307,/m/02z7f3,/m/01jwy3j,/music/genre/albums
8308,/m/02z7f3,/m/076y98j,/music/genre/artists
8309,/m/02z7f3,/m/049s8p1,/music/genre/albums
8311,/m/03m3mgq,/m/09bmpd,/people/profession/people_with_this_profession
8312,/m/03m3mgq,/m/04zx1hs,/people/profession/people_with_this_profession
8313,/m/03m3mgq,/m/09g3bj,/people/profession/people_with_this_profession
8314,/m/03m3mgq,/m/031_j6,/people/profession/people_with_this_profession
8315,/m/03pnvq,/m/012y10,/comic_books/comic_book_publisher/comic_book_series_published
8316,/m/03v1s,/m/0cxf70,/government/political_district/representatives./government/government_position_held/office_holder
8331,/m/05148p4,/m/01rpzrc,/music/performance_role/regular_performances./music/group_membership/member
8332,/m/05148p4,/m/0c0dj_,/music/instrument/instrumentalists
8333,/m/05148p4,/m/01r25qv,/music/performance_role/regular_performances./music/group_membership/group
8334,/m/05148p4,/m/09xr6_,/music/performance_role/regular_performances./music/group_membership/member
8335,/m/05148p4,/m/017fl5,/music/instrument/instrumentalists
8336,/m/05148p4,/m/03h_kgb,/music/instrument/instrumentalists
8337,/m/05148p4,/m/07b54b,/music/performance_role/regular_performances./music/group_membership/member
8338,/m/05148p4,/m/03h_kgb,/music/performance_role/regular_performances./music/group_membership/member
8339,/m/05148p4,/m/06yws3,/music/performance_role/regular_performances./music/group_membership/member
8340,/m/05148p4,/m/0c0dj_,/music/performance_role/regular_performances./music/group_membership/member
8341,/m/05148p4,/m/01w3wj4,/music/instrument/instrumentalists
8342,/m/05148p4,/m/02h18k,/music/performance_role/regular_performances./music/group_membership/group
8343,/m/05148p4,/m/01w5hdv,/music/performance_role/regular_performances./music/group_membership/member
8344,/m/05148p4,/m/01l7nlz,/music/performance_role/regular_performances./music/group_membership/group
8348,/m/05_wyz,/m/03p2b0n,/business/job_title/people_with_this_title./business/employment_tenure/company
8349,/m/05_wyz,/m/0dfsbj,/business/job_title/people_with_this_title./business/employment_tenure/company
8350,/m/05_wyz,/m/0381ql,/business/job_title/people_with_this_title./business/employment_tenure/company
8351,/m/05dbf,/m/08jwmp,/people/person/education./education/education/institution
8367,/m/07q1v4,/m/026_6ms,/film/music_contributor/film
8382,/m/0dh53,/m/0n_gw,/book/book_subject/works
8420,/m/0n1h,/m/058wh8p,/people/profession/people_with_this_profession
8421,/m/0n1h,/m/05zlgn5,/people/profession/people_with_this_profession
8422,/m/0n1h,/m/0gyvpg6,/people/profession/people_with_this_profession
8423,/m/0n1h,/m/0bwj1g7,/people/profession/people_with_this_profession
8424,/m/0n1h,/m/02x9w4,/people/profession/people_with_this_profession
8425,/m/0n1h,/m/0gg8hlz,/people/profession/people_with_this_profession
8426,/m/0n1h,/m/01xwn8,/people/profession/people_with_this_profession
8427,/m/0n1h,/m/04xrl8,/people/profession/people_with_this_profession
8428,/m/0n1h,/m/02qwwqs,/people/profession/people_with_this_profession
8429,/m/0n1h,/m/03hjd_d,/people/profession/people_with_this_profession
