,0,1,2
9870,/m/05h2634,/m/05qtj,/people/deceased_person/place_of_death
9871,/m/05h2634,/m/05qdh,/visual_art/visual_artist/art_forms
9872,/m/05h2wqy,/m/0jfx,/location/location/containedby
9873,/m/05p73sl,/m/0bwfn,/people/person/education./education/education/institution
9874,/m/05p73sl,/m/03qdm,/people/person/education./education/education/institution
9875,/m/05p73sl,/m/05zppz,/people/person/gender
9876,/m/05p73sl,/m/09b9m,/people/person/place_of_birth
9877,/m/05p73sl,/m/0jgxn,/people/person/profession
9878,/m/05ql6h,/m/09c7w0,/people/person/nationality
9879,/m/05ql6h,/m/0c58k,/people/deceased_person/cause_of_death
9880,/m/05ql6h,/m/05zppz,/people/person/gender
9881,/m/05ql6h,/m/0gk4g,/people/deceased_person/cause_of_death
9882,/m/05ql6h,/m/0mp08,/people/person/place_of_birth
9883,/m/05szlk0,/m/0140t7,/music/concert_tour/artist
9884,/m/05zvsdk,/m/01fml,/government/politician/party./government/political_party_tenure/party
9885,/m/05zvsdk,/m/05zppz,/people/person/gender
9887,/m/06xz6k0,/m/025vl4m,/tv/tv_series_episode/writer
9888,/m/0748lz,/m/09c7w0,/people/person/nationality
9889,/m/0748lz,/m/0cbd2,/people/person/profession
9890,/m/0748lz,/m/0kyk,/people/person/profession
9891,/m/0748lz,/m/02zsn,/people/person/gender
9892,/m/078t1z,/m/05c74,/location/location/containedby
9893,/m/07cf3b7,/m/03k9fj,/tv/tv_program/genre
9894,/m/07cf3b7,/m/01kyvx,/tv/tv_program/regular_cast./tv/regular_tv_appearance/special_performance_type
9895,/m/07cf3b7,/m/03_3d,/tv/tv_program/country_of_origin
9896,/m/07cf3b7,/m/0hcr,/tv/tv_program/genre
9897,/m/07cf3b7,/m/0jxy,/tv/tv_program/genre
9898,/m/07cf3b7,/m/05p553,/tv/tv_program/genre
9899,/m/07cf3b7,/m/01hmnh,/tv/tv_program/genre
9900,/m/07s3bnw,/m/0n5fl,/people/person/place_of_birth
9901,/m/07s3bnw,/m/03krjh,/people/person/profession
9902,/m/07s3bnw,/m/05zppz,/people/person/gender
9903,/m/07s3bnw,/m/0ftxc,/people/deceased_person/place_of_death
9904,/m/07s3bnw,/m/025spv,/people/person/profession
9907,/m/08g54d,/m/03g3w,/book/book/genre
9908,/m/08g54d,/m/02j62,/book/written_work/subjects
9909,/m/08g54d,/m/0cd78,/book/written_work/subjects
9910,/m/08g54d,/m/04xm_,/book/written_work/author
9911,/m/08g54d,/m/02j62,/book/book/genre
9912,/m/08g54d,/m/03g3w,/book/written_work/subjects
9913,/m/08g54d,/m/06n6p,/book/written_work/subjects
9914,/m/09h4l0,/m/07ssc,/location/location/containedby
9915,/m/09h4l0,/m/0125q1,/location/location/containedby
9916,/m/0bbyxq3,/m/05zppz,/people/person/gender
9917,/m/0bqvz96,/m/05zppz,/people/person/gender
9918,/m/0bqvz96,/m/0g5llry,/people/person/religion
9919,/m/0bqvz96,/m/09c7w0,/people/person/nationality
9920,/m/0bqvz96,/m/06pwq,/people/person/education./education/education/institution
9921,/m/0bqvz96,/m/04s2z,/people/person/profession
9922,/m/0bqvz96,/m/0l2tk,/people/person/education./education/education/institution
9923,/m/0brxwz,/m/06mkj,/people/person/nationality
9924,/m/0brxwz,/m/0fj9f,/people/person/profession
9925,/m/0brxwz,/m/05zppz,/people/person/gender
9926,/m/0c00tm3,/m/03_9r,/film/film/language
9927,/m/0c00tm3,/m/02hmvc,/film/film/genre
9928,/m/0c4hpg,/m/015fr,/people/person/nationality
9929,/m/0c4hpg,/m/01l_9d,/people/person/places_lived./people/place_lived/location
9930,/m/0c4hpg,/m/05zppz,/people/person/gender
9931,/m/0c4hpg,/m/07bs0,/sports/pro_athlete/sports_played_professionally./sports/pro_sports_played/sport
9932,/m/0cc91q9,/m/064t9,/music/artist/genre
9933,/m/0cc91q9,/m/0z9c,/music/artist/genre
9934,/m/0cc91q9,/m/01gjw,/music/artist/genre
9935,/m/0cc91q9,/m/0hsqf,/music/artist/origin
9936,/m/0cc91q9,/m/07gqbk,/music/artist/label
9937,/m/0cc91q9,/m/08mbj5d,/common/topic/webpage./common/webpage/category
9943,/m/0cm8wtg,/m/05zppz,/people/person/gender
9946,/m/0cz8644,/m/05zppz,/people/person/gender
9947,/m/0dbs_r,/m/03rk0,/location/location/containedby
9948,/m/0dbs_r,/m/03p85,/location/location/containedby
9949,/m/0ddhvpt,/m/05zppz,/people/person/gender
9951,/m/0ds4nmj,/m/05zppz,/people/person/gender
9952,/m/0ff6s5,/m/0h44w,/language/human_language/main_country
9953,/m/0ff6s5,/m/082pc,/language/human_language/main_country
9954,/m/0ff6s5,/m/0hfp,/language/human_language/language_family
9955,/m/0ff6s5,/m/0j0k,/language/human_language/region
9956,/m/0gs9rf,/m/0ccvx,/location/location/containedby
9957,/m/0gtrg,/m/023mdt,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer
9958,/m/0gtrg,/m/09c7w0,/base/biblioness/bibs_location/country
9959,/m/0gtrg,/m/0j3b,/geography/island/body_of_water
9960,/m/0gtrg,/m/0157m,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer
9961,/m/0gtrg,/m/05k7sb,/location/location/containedby
9962,/m/0gtrg,/m/0jyb4,/film/film_location/featured_in_films
9963,/m/0gtrg,/m/02hcv8,/location/location/time_zones
9964,/m/0gtrg,/m/05k7sb,/base/biblioness/bibs_location/state
9965,/m/0gvt4n1,/m/013gwb,/people/person/places_lived./people/place_lived/location
9966,/m/0gvt4n1,/m/02lyr4,/baseball/baseball_player/position_s
9967,/m/0gvt4n1,/m/05zppz,/people/person/gender
9968,/m/0gvt4n1,/m/02s7tr,/baseball/baseball_player/position_s
9969,/m/0gvt4n1,/m/018jz,/sports/pro_athlete/sports_played_professionally./sports/pro_sports_played/sport
9970,/m/0gvt4n1,/m/013gwb,/people/person/place_of_birth
9971,/m/0hn9yxj,/m/05zppz,/people/person/gender
9981,/m/01pdghl,/m/0d6lp,/music/artist/origin
9982,/m/01pdghl,/m/0mhfr,/music/artist/genre
9983,/m/01pdghl,/m/03rhqg,/music/artist/label
9984,/m/01pdghl,/m/064t9,/music/artist/genre
9985,/m/01pdghl,/m/06by7,/music/artist/genre
9986,/m/01pdghl,/m/08mbj5d,/common/topic/webpage./common/webpage/category
9987,/m/01pdghl,/m/05bt6j,/music/artist/genre
9988,/m/01pdghl,/m/016jny,/music/artist/genre
9989,/m/01s8jcq,/m/08mbj5d,/common/topic/webpage./common/webpage/category
9990,/m/01vmvdk,/m/0qcr0,/people/deceased_person/cause_of_death
9991,/m/01vmvdk,/m/09949m,/people/deceased_person/place_of_death
9992,/m/01vmvdk,/m/05zppz,/people/person/gender
9994,/m/026dkzf,/m/0x2sv,/government/politician/government_positions_held./government/government_position_held/governmental_body
9995,/m/026dkzf,/m/0d060g,/people/person/nationality
9996,/m/026dkzf,/m/0136kr,/government/politician/party./government/political_party_tenure/party
9997,/m/026dkzf,/m/05zppz,/people/person/gender
10002,/m/03cvvfm,/m/059rby,/people/person/place_of_birth
10003,/m/03cvvfm,/m/08mbj32,/common/topic/webpage./common/webpage/category
10004,/m/03cvvfm,/m/0kbvv,/olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/olympics
10005,/m/03cvvfm,/m/07ssc,/olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/country
10006,/m/03cvvfm,/m/09f6b,/olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/sport
10007,/m/03cvvfm,/m/05zppz,/people/person/gender
10008,/m/03cvvfm,/m/059rby,/people/person/places_lived./people/place_lived/location
10009,/m/03cvvfm,/m/09c7w0,/people/person/nationality
10010,/m/03htz9,/m/0d060g,/organization/organization/geographic_scope
10011,/m/03m8znk,/m/01wkmgb,/music/album/artist
10012,/m/03m8znk,/m/0xhtw,/music/album/genre
10013,/m/03m8znk,/m/06by7,/music/album/genre
10014,/m/03m8znk,/m/0mhfr,/music/album/genre
10015,/m/03nrr6h,/m/02zsn,/people/person/gender
10017,/m/04by4m,/m/05zppz,/people/person/gender
10018,/m/04by4m,/m/06mkj,/people/person/nationality
10019,/m/04by4m,/m/09f3c,/people/deceased_person/place_of_death
10020,/m/04by4m,/m/075k5,/military/military_person/participated_in_conflicts
10021,/m/04wck4,/m/0345h,/location/location/containedby
10022,/m/04wck4,/m/04p0c,/location/location/containedby
10023,/m/0523gh7,/m/02_286,/people/person/place_of_birth
10024,/m/0523gh7,/m/02hrh1q,/people/person/profession
10025,/m/0523gh7,/m/09c7w0,/people/person/nationality
10026,/m/0523gh7,/m/05zppz,/people/person/gender
10027,/m/0523gh7,/m/030qb3t,/people/deceased_person/place_of_death
10028,/m/0523gh7,/m/03gjzk,/people/person/profession
10029,/m/05h57gz,/m/04q_g,/location/location/containedby
10030,/m/05w1q,/m/04rjg,/education/field_of_study/subdiscipline_of
10031,/m/05w1q,/m/04rjg,/base/onephylogeny/type_of_thing/included_in
10032,/m/065_ls,/m/01n8qg,/people/person/place_of_birth
10033,/m/065_ls,/m/05zppz,/people/person/gender
10034,/m/073l5n,/m/03qsdpk,/book/written_work/subjects
10035,/m/073l5n,/m/02h40lc,/book/written_work/original_language
10036,/m/0775rs,/m/0345h,/people/person/nationality
10037,/m/0775rs,/m/05zppz,/people/person/gender
10038,/m/084jq4,/m/08mbj5d,/common/topic/webpage./common/webpage/category
10040,/m/08xb65,/m/013gwb,/travel/tourist_attraction/near_travel_destination
10041,/m/0bhc8n_,/m/04jpl,/music/artist/origin
10042,/m/0bhc8n_,/m/0dls3,/music/artist/genre
10043,/m/0bhc8n_,/m/05r6t,/music/artist/genre
10044,/m/0bhc8n_,/m/0cx7f,/music/artist/genre
10045,/m/0bhc8n_,/m/0grjmv,/music/artist/genre
10046,/m/0bhc8n_,/m/02278y,/music/artist/genre
10047,/m/0bhc8n_,/m/0m0jc,/music/artist/genre
10048,/m/0bhc8n_,/m/06by7,/music/artist/genre
10049,/m/0bwh3ym,/m/02_xgp2,/people/person/education./education/education/degree
10050,/m/0bwh3ym,/m/07wjk,/people/person/employment_history./business/employment_tenure/company
10051,/m/0bwh3ym,/m/02zsn,/people/person/gender
10052,/m/0bwh3ym,/m/04rwx,/people/person/education./education/education/institution
10053,/m/0cvxns,/m/0fj9f,/people/person/profession
10054,/m/0cvxns,/m/05zppz,/people/person/gender
10055,/m/0cvxns,/m/086xm,/people/person/education./education/education/institution
10056,/m/0d6vx9,/m/072kp,/tv/tv_series_episode/series
10057,/m/0d6vx9,/m/0b7t3p,/tv/tv_series_episode/writer
10058,/m/0dlq12,/m/0345h,/people/person/nationality
10059,/m/0dlq12,/m/018f94,/people/person/place_of_birth
10060,/m/0dlq12,/m/05zppz,/people/person/gender
10061,/m/0dlq12,/m/0jhn7,/olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/olympics
10062,/m/0dlq12,/m/018f94,/people/person/places_lived./people/place_lived/location
10063,/m/0dlq12,/m/0345h,/olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/country
10064,/m/0dlq12,/m/02lq67,/olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/medal
10065,/m/0f06p2,/m/0bdd_,/location/location/containedby
10066,/m/0f06p2,/m/08mbj5d,/common/topic/webpage./common/webpage/category
10067,/m/0f06p2,/m/05qhw,/location/location/containedby
10068,/m/0f06p2,/m/05qhw,/location/administrative_division/second_level_division_of
10069,/m/0f2mhr,/m/02k_px,/base/aareas/schema/administrative_area/administrative_parent
10070,/m/0f2mhr,/m/02k_px,/location/location/containedby
10071,/m/0f2mhr,/m/0jgd,/location/location/containedby
10073,/m/0h6dhq,/m/09c7w0,/time/event/locations
10078,/m/0p61x,/m/07ssc,/location/location/containedby
10079,/m/0p61x,/m/07ssc,/location/administrative_division/country
10080,/m/0p61x,/m/05bcl,/location/location/containedby
10085,/m/0232h0,/m/02fqwt,/location/location/time_zones
10086,/m/0232h0,/m/0b90_r,/location/administrative_division/country
10087,/m/0232h0,/m/08mbj5d,/common/topic/webpage./common/webpage/category
10088,/m/0232h0,/m/04sqj,/location/location/containedby
10089,/m/0232h0,/m/0b90_r,/location/location/containedby
10091,/m/02h18k,/m/02hnl,/music/musical_group/member./music/group_membership/role
10092,/m/02h18k,/m/0hdf8,/music/artist/genre
10093,/m/02h18k,/m/03lty,/music/artist/genre
10094,/m/02h18k,/m/04b675,/music/artist/genre
10095,/m/02h18k,/m/03bx0bm,/music/musical_group/member./music/group_membership/role
10096,/m/02h18k,/m/01vj9c,/music/musical_group/member./music/group_membership/role
10097,/m/02h18k,/m/0190xp,/music/artist/genre
10098,/m/02h18k,/m/0xhtw,/music/artist/genre
10099,/m/02h18k,/m/05148p4,/music/musical_group/member./music/group_membership/role
10100,/m/02h18k,/m/05k8m5,/music/artist/label
10101,/m/02h18k,/m/07bbw,/music/artist/genre
10102,/m/02h18k,/m/01p2b_,/music/artist/label
10103,/m/02h18k,/m/03f5mt,/music/musical_group/member./music/group_membership/role
10104,/m/02h18k,/m/08mbj5d,/common/topic/webpage./common/webpage/category
10105,/m/02h18k,/m/0342h,/music/musical_group/member./music/group_membership/role
10106,/m/02h18k,/m/08mbj32,/common/topic/webpage./common/webpage/category
10107,/m/02w7smg,/m/0xn7q,/people/deceased_person/place_of_death
10108,/m/02w7smg,/m/05zppz,/people/person/gender
10109,/m/02wwjs_,/m/095w_,/people/deceased_person/place_of_death
10110,/m/02wwjs_,/m/095w_,/people/person/place_of_birth
10111,/m/02wwjs_,/m/05zppz,/people/person/gender
10113,/m/039x5m,/m/08mbj32,/common/topic/webpage./common/webpage/category
10114,/m/039x5m,/m/08mbj5d,/common/topic/webpage./common/webpage/category
10115,/m/03_xys,/m/01c4pv,/location/location/containedby
10116,/m/03b8jm,/m/08mbj5d,/common/topic/webpage./common/webpage/category
10117,/m/03b8jm,/m/015fr,/organization/organization/headquarters./location/mailing_address/country
10118,/m/03b8jm,/m/06gmr,/organization/organization/headquarters./location/mailing_address/citytown
10119,/m/03c49q1,/m/0fngf,/organization/organization/headquarters./location/mailing_address/citytown
10120,/m/03c49q1,/m/0jgvy,/organization/organization/headquarters./location/mailing_address/citytown
10121,/m/03ct0tf,/m/05zppz,/people/person/gender
10122,/m/03ct0tf,/m/0fj9f,/people/person/profession
10123,/m/03jy3w,/m/0bwfn,/people/person/education./education/education/institution
10124,/m/03jy3w,/m/02cm61,/people/person/education./education/education/major_field_of_study
10125,/m/03jy3w,/m/0c8wxp,/people/person/religion
10126,/m/03jy3w,/m/02zsn,/people/person/gender
10127,/m/03jy3w,/m/0qyzb,/people/person/place_of_birth
10128,/m/03jy3w,/m/01w5m,/people/person/education./education/education/institution
10129,/m/03jy3w,/m/02h40lc,/people/person/languages
10130,/m/03jy3w,/m/012t_z,/people/person/profession
10131,/m/03jy3w,/m/016t_3,/people/person/education./education/education/degree
10132,/m/03jy3w,/m/0d6lp,/people/person/spouse_s./people/marriage/location_of_ceremony
10133,/m/03jy3w,/m/0m2wm,/base/popstra/celebrity/friendship./base/popstra/friendship/participant
10134,/m/03jy3w,/m/09c7w0,/people/person/nationality
10135,/m/03jy3w,/m/04wg38,/people/person/spouse_s./people/marriage/spouse
10136,/m/03jy3w,/m/04ztj,/people/person/spouse_s./people/marriage/type_of_union
10137,/m/03jy3w,/m/0kyk,/people/person/profession
10138,/m/03jy3w,/m/01mqc_,/base/popstra/celebrity/dated./base/popstra/dated/participant
10139,/m/03mh2_5,/m/04sqj,/people/deceased_person/place_of_death
10140,/m/03mh2_5,/m/05zppz,/people/person/gender
10141,/m/03qjqry,/m/01mxzw,/organization/organization/legal_structure
10142,/m/03qjqry,/m/08mbj32,/common/topic/webpage./common/webpage/category
10143,/m/03qjqry,/m/09c7w0,/organization/organization/headquarters./location/mailing_address/country
10144,/m/040lmh,/m/02hmvc,/film/film/genre
10145,/m/040lmh,/m/0kc9f,/tv/tv_program/original_network./tv/tv_network_duration/network
10146,/m/040lmh,/m/02_p5w,/film/film/starring./film/performance/actor
10147,/m/040lmh,/m/0kcdl,/tv/tv_program/original_network./tv/tv_network_duration/network
10148,/m/040lmh,/m/09c7w0,/film/film/country
10149,/m/040lmh,/m/03ch14,/tv/tv_program/genre
10150,/m/040lmh,/m/0hcr,/film/film/genre
10151,/m/040lmh,/m/0dng4,/film/film/starring./film/performance/character
10152,/m/040lmh,/m/01kws3,/film/film/starring./film/performance/actor
10153,/m/040lmh,/m/0gsg7,/tv/tv_program/original_network./tv/tv_network_duration/network
10154,/m/040lmh,/m/0d9kl,/film/film/starring./film/performance/character
10155,/m/040lmh,/m/05gnf,/tv/tv_program/original_network./tv/tv_network_duration/network
10156,/m/040lmh,/m/02h40lc,/film/film/language
10157,/m/040lmh,/m/05p553,/film/film/genre
10158,/m/040lmh,/m/01hmnh,/film/film/genre
10159,/m/040lmh,/m/0l786,/film/film/starring./film/performance/actor
10160,/m/040lmh,/m/0hcr,/tv/tv_program/genre
10161,/m/040lmh,/m/09c7w0,/film/film/release_date_s./film/film_regional_release_date/film_release_region
10162,/m/040lmh,/m/0cjdk,/tv/tv_program/original_network./tv/tv_network_duration/network
10163,/m/040lmh,/m/09d5h,/tv/tv_program/original_network./tv/tv_network_duration/network
10164,/m/040lmh,/m/01b3bp,/film/film/starring./film/performance/actor
10165,/m/040lmh,/m/06mkj,/film/film/release_date_s./film/film_regional_release_date/film_release_region
10166,/m/040lmh,/m/02fgpf,/film/film/music
10167,/m/040lmh,/m/02h40lc,/tv/tv_program/languages
10168,/m/040lmh,/m/0146mv,/tv/tv_program/original_network./tv/tv_network_duration/network
10169,/m/040lmh,/m/09c7w0,/tv/tv_program/country_of_origin
10170,/m/040lmh,/m/029cpw,/film/film/starring./film/performance/actor
10174,/m/04zx1hs,/m/03m3mgq,/people/person/profession
10175,/m/04zx1hs,/m/04s2z,/people/person/profession
10176,/m/04zx1hs,/m/020vx9,/people/person/education./education/education/institution
10177,/m/04zx1hs,/m/05zppz,/people/person/gender
10182,/m/056_15r,/m/08mbj5d,/common/topic/webpage./common/webpage/category
10199,/m/06yps8,/m/019gz,/book/school_or_movement/associated_authors
10201,/m/075ysl,/m/06zf0,/biology/organism_classification/rank
10202,/m/07j8mb,/m/01b85,/people/person/place_of_birth
10203,/m/07j8mb,/m/05zppz,/people/person/gender
10204,/m/07j8mb,/m/0dxtg,/people/person/profession
10205,/m/07j8mb,/m/0f8l9c,/people/person/nationality
10206,/m/07j8mb,/m/01b85,/people/deceased_person/place_of_death
10209,/m/0dgnss2,/m/05zppz,/people/person/gender
10210,/m/0fqmncp,/m/01sdzg,/baseball/baseball_player/position_s
10211,/m/0fqmncp,/m/068p2,/people/person/place_of_birth
10214,/m/0gg95lc,/m/05zppz,/people/person/gender
10215,/m/0gg95lc,/m/07tg4,/people/person/education./education/education/institution
10216,/m/0j_5c90,/m/06m_5,/people/person/nationality
10217,/m/0j_5c90,/m/09xp_,/sports/pro_athlete/sports_played_professionally./sports/pro_sports_played/sport
10218,/m/0j_5c90,/m/05zppz,/people/person/gender
10219,/m/0j_5c90,/m/03rjj,/people/person/nationality
10222,/m/0y4n43t,/m/0lzp,/travel/tourist_attraction/near_travel_destination
10223,/m/0y4n43t,/m/0lzp,/location/location/containedby
10233,/m/01n6zq3,/m/01243b,/music/album/genre
10234,/m/01n6zq3,/m/07yklv,/music/album/genre
10235,/m/01rr28,/m/06zf0,/biology/organism_classification/rank
10251,/m/025ztr1,/m/08mbj32,/common/topic/webpage./common/webpage/category
10252,/m/026w14,/m/04lh6,/people/person/places_lived./people/place_lived/location
10253,/m/026w14,/m/05zppz,/people/person/gender
10254,/m/026w14,/m/04lh6,/people/person/place_of_birth
10255,/m/026w14,/m/01m_p5,/government/politician/party./government/political_party_tenure/party
10256,/m/027nqf2,/m/03jgz,/people/person/profession
10257,/m/027nqf2,/m/09c7w0,/people/person/nationality
10258,/m/027nqf2,/m/05zppz,/people/person/gender
10259,/m/027nqf2,/m/0cbd2,/people/person/profession
10260,/m/027nqf2,/m/03ksy,/people/person/education./education/education/institution
10261,/m/028934z,/m/07ssc,/people/person/nationality
10262,/m/028934z,/m/05zppz,/people/person/gender
10263,/m/02k_x_,/m/07ssc,/location/location/containedby
10264,/m/02q_2xs,/m/0jfx,/location/location/containedby
10265,/m/02vy1v1,/m/09c17,/people/person/place_of_birth
10266,/m/02vy1v1,/m/04ztj,/people/person/spouse_s./people/marriage/type_of_union
10267,/m/02vy1v1,/m/049lr,/people/person/places_lived./people/place_lived/location
10268,/m/02vy1v1,/m/0dryh9k,/people/person/ethnicity
10269,/m/02vy1v1,/m/02jknp,/people/person/profession
10270,/m/02vy1v1,/m/03rk0,/people/person/nationality
10271,/m/02vy1v1,/m/02hrh1q,/people/person/profession
10272,/m/02vy1v1,/m/05zppz,/people/person/gender
10308,/m/03bv26,/m/06q2q,/people/person/profession
10309,/m/03bv26,/m/03hrz,/people/person/place_of_birth
10310,/m/03bv26,/m/05fmy,/award/award_winner/awards_won./award/award_honor/award
10311,/m/03bv26,/m/0g7pm,/people/deceased_person/place_of_death
10312,/m/03bv26,/m/05zppz,/people/person/gender
10313,/m/03bv26,/m/01stzp,/people/person/employment_history./business/employment_tenure/company
10314,/m/03bv26,/m/02p72j,/people/person/employment_history./business/employment_tenure/company
10315,/m/03bv26,/m/01stzp,/people/person/education./education/education/institution
10316,/m/03bv26,/m/01pxg,/people/person/profession
10317,/m/03bv26,/m/0345h,/people/person/nationality
10321,/m/04yd9d7,/m/05zppz,/people/person/gender
10322,/m/04yd9d7,/m/0nbcg,/people/person/profession
10323,/m/04yd9d7,/m/05c74,/people/person/nationality
10324,/m/051yzd1,/m/02vx4,/sports/pro_athlete/sports_played_professionally./sports/pro_sports_played/sport
10325,/m/051yzd1,/m/05zppz,/people/person/gender
10326,/m/05dq1vg,/m/0163kf,/tv/tv_series_episode/guest_stars./tv/tv_guest_role/actor
10327,/m/05dq1vg,/m/0c33pl,/tv/tv_series_episode/guest_stars./tv/tv_guest_role/actor
10336,/m/069mcz,/m/044bn,/film/film/starring./film/performance/actor
10337,/m/069mcz,/m/02h40lc,/film/film/language
10338,/m/069mcz,/m/05p553,/film/film/genre
10339,/m/069mcz,/m/05kh_,/film/film/written_by
10340,/m/069mcz,/m/01vsps,/film/film/produced_by
10341,/m/069mcz,/m/01g6gs,/film/film/genre
10342,/m/069mcz,/m/05kh_,/film/film/starring./film/performance/actor
10343,/m/069mcz,/m/05kh_,/film/film/directed_by
10344,/m/069mcz,/m/01vsps,/film/film/starring./film/performance/actor
10345,/m/069mcz,/m/09c7w0,/film/film/country
10346,/m/069mcz,/m/09nqf,/film/film/estimated_budget./measurement_unit/dated_money_value/currency
10347,/m/069mcz,/m/02hmvc,/film/film/genre
10348,/m/06vmjt,/m/05zppz,/people/person/gender
10349,/m/06vmjt,/m/0qmd5,/film/actor/film./film/performance/film
10350,/m/06vmjt,/m/02jx1,/people/person/nationality
10351,/m/06vmjt,/m/02hrh1q,/people/person/profession
10352,/m/06vmjt,/m/07ssc,/people/person/nationality
10353,/m/0783qf,/m/09lc9,/biology/organism_classification/rank
10354,/m/07s5nrr,/m/05zppz,/people/person/gender
10355,/m/085s2,/m/02jx1,/people/person/nationality
10356,/m/085s2,/m/01t21q,/people/person/place_of_birth
10357,/m/085s2,/m/05zppz,/people/person/gender
10358,/m/085s2,/m/02hrh1q,/people/person/profession
10359,/m/085s2,/m/094jv,/people/deceased_person/place_of_death
10360,/m/089jvj,/m/0345h,/people/person/nationality
10361,/m/089jvj,/m/05zppz,/people/person/gender
10362,/m/089jvj,/m/0m38x,/people/deceased_person/place_of_death
10363,/m/089jvj,/m/0727_,/people/person/place_of_birth
10364,/m/097_rp,/m/08mbj5d,/common/topic/webpage./common/webpage/category
10365,/m/097_rp,/m/0glt670,/music/artist/genre
10366,/m/09gqm9l,/m/03_3d,/people/person/nationality
10367,/m/09gqm9l,/m/05zppz,/people/person/gender
10368,/m/0bh9q1t,/m/07mfk,/people/person/religion
10369,/m/0bh9q1t,/m/02zsn,/people/person/gender
10379,/m/0d056z,/m/05zppz,/people/person/gender
10384,/m/0g7nmy,/m/07ssc,/location/location/containedby
10385,/m/0h3rhk6,/m/066dv,/people/person/profession
10386,/m/0h3rhk6,/m/0flw86,/people/person/religion
10387,/m/0h7mww7,/m/02x8m,/music/album/genre
10388,/m/0h7mww7,/m/016jny,/music/album/genre
10389,/m/0h7mww7,/m/025sc50,/music/album/genre
10390,/m/0h7mww7,/m/064t9,/music/album/genre
10391,/m/0h7mww7,/m/0gywn,/music/album/genre
10418,/m/0j953d3,/m/0d66j2,/tv/tv_series_episode/series
10420,/m/0kszfw,/m/02hv44_,/people/person/profession
10421,/m/0kszfw,/m/05zppz,/people/person/gender
10422,/m/0kszfw,/m/09c7w0,/people/person/nationality
10423,/m/0kszfw,/m/04ztj,/people/person/spouse_s./people/marriage/type_of_union
10424,/m/0kszfw,/m/0x67,/people/person/ethnicity
10425,/m/0kszfw,/m/0dxtg,/people/person/profession
10426,/m/0kszfw,/m/0217m9,/people/person/education./education/education/institution
10427,/m/0kszfw,/m/0hptm,/people/person/place_of_birth
10430,/m/0155z8,/m/09j9h,/people/person/profession
10431,/m/0155z8,/m/0tr3p,/people/person/places_lived./people/place_lived/location
10432,/m/0155z8,/m/020ddc,/people/person/education./education/education/institution
10433,/m/0155z8,/m/05zppz,/people/person/gender
10434,/m/0155z8,/m/0tr3p,/people/person/place_of_birth
10438,/m/01741v,/m/08mbj5d,/common/topic/webpage./common/webpage/category
10439,/m/01741v,/m/0ctw_b,/location/location/containedby
10440,/m/017c5k,/m/0345h,/location/location/partially_containedby
10441,/m/017c5k,/m/02j9z,/location/location/containedby
10442,/m/017c5k,/m/06mzp,/location/location/partially_containedby
10443,/m/017c5k,/m/0f8l9c,/location/location/partially_containedby
10454,/m/01s_ng,/m/09c7w0,/people/person/nationality
10455,/m/01s_ng,/m/06mz5,/people/person/places_lived./people/place_lived/location
10456,/m/01s_ng,/m/05zppz,/people/person/gender
10463,/m/02qr_sh,/m/08mbj5d,/common/topic/webpage./common/webpage/category
10464,/m/02rr_2_,/m/05zppz,/people/person/gender
10465,/m/02rr_2_,/m/019dmc,/people/deceased_person/cause_of_death
10466,/m/02rvtpr,/m/09c7w0,/people/person/nationality
10467,/m/02rvtpr,/m/0z20d,/people/person/place_of_birth
10468,/m/02rvtpr,/m/05zppz,/people/person/gender
10471,/m/02x860y,/m/08mbj32,/common/topic/webpage./common/webpage/category
10475,/m/03d49mb,/m/02jfc,/broadcast/content/genre
10476,/m/03d49mb,/m/04rlf,/broadcast/content/genre
10477,/m/03d49mb,/m/05qjc,/broadcast/content/genre
10478,/m/03d49mb,/m/08mbj32,/common/topic/webpage./common/webpage/category
10480,/m/03x_pcg,/m/04qhdf,/broadcast/radio_station/owner
10481,/m/03x_pcg,/m/08mbj5d,/common/topic/webpage./common/webpage/category
10482,/m/03x_pcg,/m/0nm8n,/broadcast/broadcast/area_served
10484,/m/0463d3_,/m/0h52w,/protected_sites/listed_site/designation_as_natural_or_cultural_site./protected_sites/natural_or_cultural_site_listing/designation
10485,/m/0463d3_,/m/04rrx,/location/location/containedby
10486,/m/04cvwz,/m/059t8,/location/location/containedby
10487,/m/04y9lr2,/m/04rrd,/location/location/street_address./location/mailing_address/state_province_region
10488,/m/04y9lr2,/m/0h52w,/protected_sites/listed_site/designation_as_natural_or_cultural_site./protected_sites/natural_or_cultural_site_listing/designation
10489,/m/04y9lr2,/m/04rrd,/location/location/containedby
10490,/m/04y9lr2,/m/0cc1v,/location/location/containedby
10491,/m/053ynr,/m/09c7w0,/people/person/nationality
10492,/m/053ynr,/m/030qb3t,/people/deceased_person/place_of_death
10493,/m/053ynr,/m/05zppz,/people/person/gender
